x,y,w_xx,w_xy,w_yy
0.11772152366517466,0.024100050141539753,0.03564158082008362,-0.006760859861969948,-0.01724899746477604
0.12151899217050287,0.024100050141539753,0.018458925187587738,-0.006163288373500109,-0.018251707777380943
0.12531646067583108,0.024100050141539753,0.0005448013544082642,-0.005576134193688631,-0.019161462783813477
0.1291139291811593,0.024100050141539753,-0.017927855253219604,-0.005006269086152315,-0.019980430603027344
0.13291139768648752,0.024100050141539753,-0.036773256957530975,-0.0044600870460271835,-0.020711801946163177
0.13670886619181571,0.024100050141539753,-0.05579523369669914,-0.00394342141225934,-0.02135973796248436
0.14050633469714394,0.024100050141539753,-0.07478982955217361,-0.0034614820033311844,-0.02192925289273262
0.14430380320247216,0.024100050141539753,-0.09354771673679352,-0.00301879970356822,-0.02242613583803177
0.14810127170780038,0.024100050141539753,-0.11185763776302338,-0.002619167324155569,-0.022856824100017548
0.15189874021312857,0.024100050141539753,-0.1295083463191986,-0.002265613293275237,-0.02322828397154808
0.1556962087184568,0.024100050141539753,-0.14629225432872772,-0.0019603741820901632,-0.023547904565930367
0.15949367722378502,0.024100050141539753,-0.16200780868530273,-0.001704879105091095,-0.023823358118534088
0.16329114572911324,0.024100050141539753,-0.17646294832229614,-0.001499743782915175,-0.02406247705221176
0.16708861423444143,0.024100050141539753,-0.18947705626487732,-0.0013447846285998821,-0.024273142218589783
0.17088608273976966,0.024100050141539753,-0.20088419318199158,-0.0012390387710183859,-0.02446313202381134
0.17468355124509788,0.024100050141539753,-0.2105351686477661,-0.0011807952541857958,-0.024640027433633804
0.1784810197504261,0.024100050141539753,-0.2182999849319458,-0.001167626935057342,-0.024811087176203728
0.1822784882557543,0.024100050141539753,-0.22406990826129913,-0.0011964626610279083,-0.02498314157128334
0.18607595676108252,0.024100050141539753,-0.22775879502296448,-0.0012636242900043726,-0.02516249753534794
0.18987342526641074,0.024100050141539753,-0.22930507361888885,-0.0013649135362356901,-0.025354843586683273
0.19367089377173893,0.024100050141539753,-0.22867248952388763,-0.0014956681989133358,-0.025565192103385925
0.19746836227706716,0.024100050141539753,-0.22585101425647736,-0.0016508700791746378,-0.025797780603170395
0.20126583078239538,0.024100050141539753,-0.22085733711719513,-0.0018251955043524504,-0.026056058704853058
0.2050632992877236,0.024100050141539753,-0.21373489499092102,-0.0020131319761276245,-0.026342621073126793
0.2088607677930518,0.024100050141539753,-0.20455367863178253,-0.0022090538404881954,-0.026659199967980385
0.21265823629838002,0.024100050141539753,-0.19340945780277252,-0.0024073163513094187,-0.027006642892956734
0.21645570480370824,0.024100050141539753,-0.18042317032814026,-0.002602341352030635,-0.0273849219083786
0.22025317330903646,0.024100050141539753,-0.16573891043663025,-0.00278871925547719,-0.0277931597083807
